Business Date,Employee ID,Employee Name,Job Title,Revenue Center,Shift,Clock In,Clock Out,Hours Worked,Cash Tips,CC Tips,Total Tips,Tip Out Given,Tip Out Received,Net Tips,Tips Per Hour,Checks Served,Net Sales,Tip Pct
2026-02-12,EMP-044,Marcus Green,Doorman,Bar,Late,20:00,02:00,7.4,35.21,83.15,118.36,0,0,118.36,16.1,15,739.72,16.0
2026-02-13,EMP-009,Tony Garcia,Server,Bar,AM,11:00,17:00,5.8,26.97,107.27,134.24,0,0,134.24,23.24,20,813.6,16.5
2026-02-13,EMP-024,Trey Adams,Bartender,Bar,AM,11:00,17:00,6.1,36.76,71.91,108.67,16.3,0,92.37,15.2,19,628.14,17.3
2026-02-13,EMP-028,Caleb Stewart,Bartender,Bar,AM,11:00,17:00,5.8,56.9,147.18,204.08,30.61,0,173.47,30.05,27,875.9,23.3
2026-02-13,EMP-041,Emma Sullivan,Server,Bar,AM,11:00,17:00,6.3,38.96,172.04,211.0,0,0,211.0,33.75,21,917.38,23.0
2026-02-13,EMP-042,Grace Kelley,Server,Bar,AM,11:00,17:00,6.2,18.31,80.49,98.8,0,0,98.8,15.97,18,479.61,20.6
2026-02-13,EMP-048,Rachel Ellis,Lead Bartender,Bar,AM,11:00,17:00,5.8,74.13,158.18,232.31,34.85,0,197.46,33.81,45,1382.77,16.8
2026-02-13,EMP-050,Taylor Quinn,Bartender,Bar,AM,11:00,17:00,6.1,48.12,149.45,197.57,29.64,0,167.93,27.47,25,978.07,20.2
2026-02-13,EMP-002,Marcus Rivera,Bartender,Bar,PM,16:00,01:00,5.8,164.92,484.13,649.05,97.36,0,551.69,95.03,84,2773.7,23.4
2026-02-13,EMP-003,Jasmine Chen,Bartender,Bar,PM,16:00,01:00,9.1,167.07,426.23,593.3,88.99,0,504.31,55.67,62,2684.6,22.1
2026-02-13,EMP-004,Jake Patterson,Bartender,Bar,PM,16:00,01:00,6.4,96.7,220.68,317.38,47.61,0,269.77,42.22,65,1856.04,17.1
2026-02-13,EMP-005,Tyler Brooks,Lead Bartender,Bar,PM,16:00,01:00,8.3,99.7,411.41,511.11,76.67,0,434.44,52.57,70,3078.99,16.6
2026-02-13,EMP-006,Ryan Okafor,Barback,Bar,PM,16:00,01:00,8.7,82.36,170.1,252.46,0,100.6,353.06,40.71,61,1650.05,15.3
2026-02-13,EMP-016,Drew Collins,Bartender,Bar,PM,16:00,01:00,6.2,73.03,330.85,403.88,60.58,0,343.3,55.02,49,2418.43,16.7
2026-02-13,EMP-018,Cole Jenkins,Bartender,Bar,PM,16:00,01:00,7.5,128.71,416.78,545.49,81.82,0,463.67,61.8,110,3047.42,17.9
2026-02-13,EMP-020,Logan Scott,Bartender,Bar,PM,16:00,01:00,6.3,85.98,268.46,354.44,53.17,0,301.27,48.08,30,1527.77,23.2
2026-02-13,EMP-021,Zoe Henderson,Bartender,Bar,PM,16:00,01:00,7.5,110.86,366.72,477.58,71.64,0,405.94,54.0,70,2526.86,18.9
2026-02-13,EMP-023,Kayla Murphy,Bartender,Bar,PM,16:00,01:00,7.0,118.91,244.24,363.15,54.47,0,308.68,43.98,41,2040.17,17.8
2026-02-13,EMP-024,Trey Adams,Bartender,Bar,PM,16:00,01:00,6.0,59.82,190.9,250.72,37.61,0,213.11,35.26,44,1160.75,21.6
2026-02-13,EMP-025,Maddie Turner,Bartender,Bar,PM,16:00,01:00,6.6,49.33,269.4,318.73,47.81,0,270.92,40.84,47,1722.86,18.5
2026-02-13,EMP-027,Lexi Harper,Bartender,Bar,PM,16:00,01:00,6.3,74.45,217.67,292.12,43.82,0,248.3,39.7,30,1286.87,22.7
2026-02-13,EMP-028,Caleb Stewart,Bartender,Bar,PM,16:00,01:00,7.5,91.44,327.43,418.87,62.83,0,356.04,47.68,79,2148.06,19.5
2026-02-13,EMP-029,Jordan Blake,Lead Bartender,Bar,PM,16:00,01:00,7.9,83.58,457.63,541.21,81.18,0,460.03,58.51,86,2312.86,23.4
2026-02-13,EMP-032,Olivia Price,Lead Bartender,Bar,PM,16:00,01:00,9.5,112.21,435.26,547.47,82.12,0,465.35,49.18,75,2411.77,22.7
2026-02-13,EMP-035,Isaac Bell,Barback,Bar,PM,16:00,01:00,8.1,59.56,200.1,259.66,0,130.89,390.55,48.36,40,1492.3,17.4
2026-02-13,EMP-036,Mason Perry,Barback,Bar,PM,16:00,01:00,5.9,70.39,243.4,313.79,0,76.92,390.71,65.86,65,1793.1,17.5
2026-02-13,EMP-038,Brandon Long,Barback,Bar,PM,16:00,01:00,8.2,99.08,363.56,462.64,0,80.55,543.19,66.14,67,2737.53,16.9
2026-02-13,EMP-039,Paige Ramirez,Server,Bar,PM,16:00,01:00,8.5,211.05,470.59,681.64,0,0,681.64,80.13,73,3056.7,22.3
2026-02-13,EMP-040,Noah Foster,Server,Bar,PM,16:00,01:00,6.9,65.99,347.76,413.75,0,0,413.75,60.19,78,2028.18,20.4
2026-02-13,EMP-041,Emma Sullivan,Server,Bar,PM,16:00,01:00,7.0,116.61,335.24,451.85,0,0,451.85,64.23,92,2378.15,19.0
2026-02-13,EMP-047,Kevin Walsh,Lead Bartender,Bar,PM,16:00,01:00,7.5,135.27,400.43,535.7,80.36,0,455.34,60.99,89,2468.65,21.7
2026-02-13,EMP-005,Tyler Brooks,Lead Bartender,Bar,Late,20:00,02:00,9.4,66.57,364.45,431.02,64.65,0,366.37,39.04,69,2292.68,18.8
2026-02-13,EMP-006,Ryan Okafor,Barback,Bar,Late,20:00,02:00,8.8,71.86,136.65,208.51,0,228.27,436.78,49.37,33,1115.04,18.7
2026-02-13,EMP-007,Ethan Kim,Barback,Bar,Late,20:00,02:00,6.9,68.27,158.93,227.2,0,179.62,406.82,58.71,31,1241.54,18.3
2026-02-13,EMP-009,Tony Garcia,Server,Bar,Late,20:00,02:00,6.9,48.75,140.35,189.1,0,0,189.1,27.6,21,1016.65,18.6
2026-02-13,EMP-014,Chris Patel,Doorman,Bar,Late,20:00,02:00,7.9,95.03,254.41,349.44,0,0,349.44,44.5,46,1839.15,19.0
2026-02-13,EMP-016,Drew Collins,Bartender,Bar,Late,20:00,02:00,6.8,117.17,298.2,415.37,62.31,0,353.06,51.59,46,1879.52,22.1
2026-02-13,EMP-017,Megan Russo,Bartender,Bar,Late,20:00,02:00,7.5,85.01,382.25,467.26,70.09,0,397.17,53.04,54,2095.33,22.3
2026-02-13,EMP-018,Cole Jenkins,Bartender,Bar,Late,20:00,02:00,9.5,69.18,274.26,343.44,51.52,0,291.92,30.78,70,1929.43,17.8
2026-02-13,EMP-020,Logan Scott,Bartender,Bar,Late,20:00,02:00,5.8,92.93,208.73,301.66,45.25,0,256.41,44.45,33,1523.55,19.8
2026-02-13,EMP-022,Nate Fitzgerald,Bartender,Bar,Late,20:00,02:00,7.2,74.55,202.04,276.59,41.49,0,235.1,32.51,38,1571.54,17.6
2026-02-13,EMP-023,Kayla Murphy,Bartender,Bar,Late,20:00,02:00,6.2,56.32,261.04,317.36,47.6,0,269.76,43.35,37,1469.27,21.6
2026-02-13,EMP-024,Trey Adams,Bartender,Bar,Late,20:00,02:00,8.5,71.92,223.5,295.42,44.31,0,251.11,29.65,31,1257.11,23.5
2026-02-13,EMP-026,Dylan Morales,Bartender,Bar,Late,20:00,02:00,8.0,87.85,186.31,274.16,41.12,0,233.04,29.1,50,1450.59,18.9
2026-02-13,EMP-028,Caleb Stewart,Bartender,Bar,Late,20:00,02:00,6.8,106.17,237.1,343.27,51.49,0,291.78,43.07,58,2080.44,16.5
2026-02-13,EMP-032,Olivia Price,Lead Bartender,Bar,Late,20:00,02:00,7.1,94.82,220.33,315.15,47.27,0,267.88,37.61,39,1800.85,17.5
2026-02-13,EMP-035,Isaac Bell,Barback,Bar,Late,20:00,02:00,5.6,42.8,100.68,143.48,0,210.71,354.19,62.71,22,913.89,15.7
2026-02-13,EMP-036,Mason Perry,Barback,Bar,Late,20:00,02:00,9.4,41.77,192.79,234.56,0,66.79,301.35,32.21,38,1553.38,15.1
2026-02-13,EMP-040,Noah Foster,Server,Bar,Late,20:00,02:00,8.1,52.17,202.13,254.3,0,0,254.3,31.28,37,1082.11,23.5
2026-02-13,EMP-041,Emma Sullivan,Server,Bar,Late,20:00,02:00,9.2,69.33,363.8,433.13,0,0,433.13,46.92,39,1916.51,22.6
2026-02-13,EMP-042,Grace Kelley,Server,Bar,Late,20:00,02:00,6.5,64.55,162.64,227.19,0,0,227.19,35.21,25,1009.74,22.5
2026-02-13,EMP-043,Liam Hayes,Server,Bar,Late,20:00,02:00,6.4,79.17,172.2,251.37,0,0,251.37,39.01,29,1461.45,17.2
2026-02-13,EMP-044,Marcus Green,Doorman,Bar,Late,20:00,02:00,7.9,39.26,205.74,245.0,0,0,245.0,31.18,39,1289.45,19.0
2026-02-13,EMP-045,Andre Jackson,Doorman,Bar,Late,20:00,02:00,9.4,144.66,376.84,521.5,0,0,521.5,55.76,51,2219.17,23.5
2026-02-13,EMP-047,Kevin Walsh,Lead Bartender,Bar,Late,20:00,02:00,7.9,93.29,483.18,576.47,86.47,0,490.0,61.84,64,2706.43,21.3
2026-02-13,EMP-049,Ian Doyle,Bartender,Bar,Late,20:00,02:00,6.7,61.73,267.4,329.13,49.37,0,279.76,41.53,62,1741.42,18.9
2026-02-14,EMP-003,Jasmine Chen,Bartender,Bar,AM,11:00,17:00,5.9,76.47,153.89,230.36,34.55,0,195.81,33.23,28,1279.77,18.0
2026-02-14,EMP-009,Tony Garcia,Server,Bar,AM,11:00,17:00,6.4,29.94,142.05,171.99,0,0,171.99,26.91,18,815.11,21.1
2026-02-14,EMP-015,Becca Thompson,Bartender,Bar,AM,11:00,17:00,6.3,78.39,214.76,293.15,43.97,0,249.18,39.41,32,1480.55,19.8
2026-02-14,EMP-028,Caleb Stewart,Bartender,Bar,AM,11:00,17:00,6.3,74.29,141.33,215.62,32.34,0,183.28,29.03,41,1100.11,19.6
2026-02-14,EMP-037,Lucas Ward,Barback,Bar,AM,11:00,17:00,6.1,22.87,48.94,71.81,0,153.27,225.08,36.73,9,466.29,15.4
2026-02-14,EMP-048,Rachel Ellis,Lead Bartender,Bar,AM,11:00,17:00,6.2,40.64,179.46,220.1,33.02,0,187.08,30.0,22,1023.71,21.5
2026-02-14,EMP-049,Ian Doyle,Bartender,Bar,AM,11:00,17:00,5.7,35.14,167.8,202.94,30.44,0,172.5,30.36,28,859.93,23.6
2026-02-14,EMP-010,Katie Brown,Server,Bar,PM,16:00,01:00,6.2,109.87,258.87,368.74,0,0,368.74,59.71,69,1900.7,19.4
2026-02-14,EMP-015,Becca Thompson,Bartender,Bar,PM,16:00,01:00,6.0,110.62,555.77,666.39,99.96,0,566.43,94.89,94,3417.41,19.5
2026-02-14,EMP-017,Megan Russo,Bartender,Bar,PM,16:00,01:00,6.3,192.62,466.11,658.73,98.81,0,559.92,89.41,79,2953.95,22.3
2026-02-14,EMP-018,Cole Jenkins,Bartender,Bar,PM,16:00,01:00,7.9,148.25,542.68,690.93,103.64,0,587.29,74.34,106,3775.59,18.3
2026-02-14,EMP-020,Logan Scott,Bartender,Bar,PM,16:00,01:00,6.7,51.91,256.11,308.02,46.2,0,261.82,39.31,43,1473.79,20.9
2026-02-14,EMP-022,Nate Fitzgerald,Bartender,Bar,PM,16:00,01:00,6.0,66.2,245.14,311.34,46.7,0,264.64,43.87,33,1448.09,21.5
2026-02-14,EMP-026,Dylan Morales,Bartender,Bar,PM,16:00,01:00,5.7,45.27,223.61,268.88,40.33,0,228.55,39.85,30,1502.13,17.9
2026-02-14,EMP-032,Olivia Price,Lead Bartender,Bar,PM,16:00,01:00,8.0,133.82,351.37,485.19,72.78,0,412.41,51.69,51,2527.04,19.2
2026-02-14,EMP-035,Isaac Bell,Barback,Bar,PM,16:00,01:00,9.2,71.22,177.33,248.55,0,156.08,404.63,43.88,55,1583.14,15.7
2026-02-14,EMP-036,Mason Perry,Barback,Bar,PM,16:00,01:00,6.0,72.54,289.36,361.9,0,235.25,597.15,99.33,58,1884.87,19.2
2026-02-14,EMP-040,Noah Foster,Server,Bar,PM,16:00,01:00,9.1,76.11,309.7,385.81,0,0,385.81,42.53,55,1607.54,24.0
2026-02-14,EMP-048,Rachel Ellis,Lead Bartender,Bar,PM,16:00,01:00,6.4,80.76,306.0,386.76,58.01,0,328.75,51.21,59,2136.78,18.1
2026-02-14,EMP-003,Jasmine Chen,Bartender,Bar,Late,20:00,02:00,8.3,63.31,286.77,350.08,52.51,0,297.57,35.7,37,1759.18,19.9
2026-02-14,EMP-004,Jake Patterson,Bartender,Bar,Late,20:00,02:00,9.0,27.82,84.26,112.08,16.81,0,95.27,10.62,20,647.84,17.3
2026-02-14,EMP-014,Chris Patel,Doorman,Bar,Late,20:00,02:00,8.6,104.99,199.5,304.49,0,0,304.49,35.52,31,1318.16,23.1
2026-02-14,EMP-016,Drew Collins,Bartender,Bar,Late,20:00,02:00,9.3,123.19,245.87,369.06,55.36,0,313.7,33.71,46,2145.71,17.2
2026-02-14,EMP-018,Cole Jenkins,Bartender,Bar,Late,20:00,02:00,7.9,92.53,330.43,422.96,63.44,0,359.52,45.64,36,1777.14,23.8
2026-02-14,EMP-020,Logan Scott,Bartender,Bar,Late,20:00,02:00,8.4,116.54,262.18,378.72,56.81,0,321.91,38.15,70,1838.43,20.6
2026-02-14,EMP-022,Nate Fitzgerald,Bartender,Bar,Late,20:00,02:00,5.8,75.65,204.31,279.96,41.99,0,237.97,41.15,49,1465.74,19.1
2026-02-14,EMP-026,Dylan Morales,Bartender,Bar,Late,20:00,02:00,6.2,64.69,259.58,324.27,48.64,0,275.63,44.81,42,1771.98,18.3
2026-02-14,EMP-027,Lexi Harper,Bartender,Bar,Late,20:00,02:00,7.2,45.09,166.61,211.7,31.75,0,179.95,24.89,40,1144.34,18.5
2026-02-14,EMP-036,Mason Perry,Barback,Bar,Late,20:00,02:00,8.7,73.02,202.74,275.76,0,58.09,333.85,38.18,47,1603.28,17.2
2026-02-14,EMP-038,Brandon Long,Barback,Bar,Late,20:00,02:00,6.1,83.24,256.41,339.65,0,108.14,447.79,73.16,52,1876.53,18.1
2026-02-14,EMP-041,Emma Sullivan,Server,Bar,Late,20:00,02:00,9.1,115.87,282.44,398.31,0,0,398.31,43.71,75,1971.85,20.2
2026-02-14,EMP-043,Liam Hayes,Server,Bar,Late,20:00,02:00,5.9,42.4,152.23,194.63,0,0,194.63,32.82,29,1158.53,16.8
2026-02-14,EMP-044,Marcus Green,Doorman,Bar,Late,20:00,02:00,5.8,47.74,171.58,219.32,0,0,219.32,37.64,44,1297.78,16.9
2026-02-14,EMP-045,Andre Jackson,Doorman,Bar,Late,20:00,02:00,5.8,90.02,297.07,387.09,0,0,387.09,66.36,57,2103.73,18.4
2026-02-14,EMP-048,Rachel Ellis,Lead Bartender,Bar,Late,20:00,02:00,9.0,69.55,277.15,346.7,52.0,0,294.7,32.8,49,1981.12,17.5
2026-02-15,EMP-001,Sofia Martinez,Bartender,Bar,AM,11:00,17:00,5.5,28.13,82.37,110.5,16.57,0,93.93,17.06,15,635.04,17.4
2026-02-15,EMP-024,Trey Adams,Bartender,Bar,AM,11:00,17:00,5.6,8.32,38.36,46.68,7.0,0,39.68,7.07,6,196.15,23.8
2026-02-15,EMP-038,Brandon Long,Barback,Bar,AM,11:00,17:00,6.0,29.45,63.52,92.97,0,80.48,173.45,29.09,14,615.67,15.1
2026-02-15,EMP-048,Rachel Ellis,Lead Bartender,Bar,AM,11:00,17:00,6.3,22.13,76.72,98.85,14.83,0,84.02,13.27,14,613.96,16.1
2026-02-16,EMP-010,Katie Brown,Server,Bar,AM,11:00,17:00,6.0,23.26,85.29,108.55,0,0,108.55,18.13,11,519.39,20.9
2026-02-16,EMP-022,Nate Fitzgerald,Bartender,Bar,AM,11:00,17:00,5.9,18.02,93.05,111.07,16.66,0,94.41,15.96,16,555.36,20.0
2026-02-16,EMP-024,Trey Adams,Bartender,Bar,AM,11:00,17:00,5.7,15.85,35.93,51.78,7.77,0,44.01,7.73,6,289.25,17.9
2026-02-16,EMP-033,Devon Marshall,Barback,Bar,AM,11:00,17:00,6.2,31.38,114.31,145.69,0,196.92,342.61,55.16,16,758.8,19.2
2026-02-16,EMP-038,Brandon Long,Barback,Bar,AM,11:00,17:00,6.2,20.38,68.69,89.07,0,70.18,159.25,25.82,15,556.7,16.0
2026-02-16,EMP-042,Grace Kelley,Server,Bar,AM,11:00,17:00,5.5,18.61,39.86,58.47,0,0,58.47,10.6,6,309.38,18.9
2026-02-16,EMP-047,Kevin Walsh,Lead Bartender,Bar,AM,11:00,17:00,5.9,39.53,89.99,129.52,19.43,0,110.09,18.56,24,761.88,17.0
2026-02-16,EMP-050,Taylor Quinn,Bartender,Bar,AM,11:00,17:00,5.8,24.8,75.62,100.42,15.06,0,85.36,14.8,11,467.05,21.5
2026-02-16,EMP-009,Tony Garcia,Server,Bar,PM,16:00,01:00,7.9,54.18,238.23,292.41,0,0,292.41,36.82,47,1239.01,23.6
2026-02-16,EMP-010,Katie Brown,Server,Bar,PM,16:00,01:00,9.0,78.49,190.7,269.19,0,0,269.19,29.97,43,1556.02,17.3
2026-02-16,EMP-018,Cole Jenkins,Bartender,Bar,PM,16:00,01:00,6.8,97.71,274.97,372.68,55.9,0,316.78,46.32,46,1634.54,22.8
2026-02-16,EMP-020,Logan Scott,Bartender,Bar,PM,16:00,01:00,6.9,63.32,166.49,229.81,34.47,0,195.34,28.45,31,1376.13,16.7
2026-02-16,EMP-022,Nate Fitzgerald,Bartender,Bar,PM,16:00,01:00,6.1,87.04,198.94,285.98,42.9,0,243.08,39.81,32,1474.12,19.4
2026-02-16,EMP-029,Jordan Blake,Lead Bartender,Bar,PM,16:00,01:00,6.1,49.68,258.36,308.04,46.21,0,261.83,43.05,50,1375.16,22.4
2026-02-16,EMP-031,Matt Donovan,Lead Bartender,Bar,PM,16:00,01:00,6.2,67.03,240.48,307.51,46.13,0,261.38,42.45,33,1391.43,22.1
2026-02-16,EMP-033,Devon Marshall,Barback,Bar,PM,16:00,01:00,8.4,91.23,222.42,313.65,0,130.4,444.05,53.16,42,1782.13,17.6
2026-02-16,EMP-035,Isaac Bell,Barback,Bar,PM,16:00,01:00,9.1,31.31,96.76,128.07,0,234.09,362.16,39.64,18,780.92,16.4
2026-02-16,EMP-038,Brandon Long,Barback,Bar,PM,16:00,01:00,8.7,55.77,267.62,323.39,0,206.31,529.7,61.21,49,1748.08,18.5
2026-02-16,EMP-039,Paige Ramirez,Server,Bar,PM,16:00,01:00,5.6,76.0,300.26,376.26,0,0,376.26,66.62,61,1725.98,21.8
2026-02-16,EMP-042,Grace Kelley,Server,Bar,PM,16:00,01:00,7.7,48.18,103.34,151.52,0,0,151.52,19.66,26,685.63,22.1
2026-02-16,EMP-048,Rachel Ellis,Lead Bartender,Bar,PM,16:00,01:00,8.4,141.63,277.37,419.0,62.85,0,356.15,42.37,72,2479.29,16.9
2026-02-16,EMP-050,Taylor Quinn,Bartender,Bar,PM,16:00,01:00,8.1,32.74,128.82,161.56,24.23,0,137.33,16.95,24,878.02,18.4
2026-02-17,EMP-020,Logan Scott,Bartender,Bar,AM,11:00,17:00,6.2,31.5,96.53,128.03,19.2,0,108.83,17.51,18,590.02,21.7
2026-02-17,EMP-027,Lexi Harper,Bartender,Bar,AM,11:00,17:00,6.3,9.14,43.91,53.05,7.96,0,45.09,7.12,8,321.53,16.5
2026-02-17,EMP-038,Brandon Long,Barback,Bar,AM,11:00,17:00,5.9,31.2,92.56,123.76,0,244.65,368.41,62.2,13,628.21,19.7
2026-02-17,EMP-039,Paige Ramirez,Server,Bar,AM,11:00,17:00,6.2,22.99,106.67,129.66,0,0,129.66,20.88,21,600.3,21.6
2026-02-17,EMP-040,Noah Foster,Server,Bar,AM,11:00,17:00,6.2,18.21,95.85,114.06,0,0,114.06,18.26,14,600.34,19.0
2026-02-17,EMP-042,Grace Kelley,Server,Bar,AM,11:00,17:00,5.5,8.96,50.06,59.02,0,0,59.02,10.65,9,310.64,19.0
2026-02-17,EMP-049,Ian Doyle,Bartender,Bar,AM,11:00,17:00,5.5,43.29,97.76,141.05,21.16,0,119.89,21.61,13,610.62,23.1
2026-02-17,EMP-001,Sofia Martinez,Bartender,Bar,PM,16:00,01:00,9.0,88.48,285.08,373.56,56.03,0,317.53,35.35,38,1813.42,20.6
2026-02-17,EMP-019,Hailey Nguyen,Bartender,Bar,PM,16:00,01:00,8.2,63.54,170.99,234.53,35.18,0,199.35,24.44,34,1310.21,17.9
2026-02-17,EMP-033,Devon Marshall,Barback,Bar,PM,16:00,01:00,6.3,104.92,204.18,309.1,0,164.05,473.15,75.47,58,1726.84,17.9
2026-02-17,EMP-036,Mason Perry,Barback,Bar,PM,16:00,01:00,6.2,62.42,145.0,207.42,0,191.12,398.54,64.08,23,1097.46,18.9
2026-02-17,EMP-042,Grace Kelley,Server,Bar,PM,16:00,01:00,5.6,36.09,166.57,202.66,0,0,202.66,36.23,31,1050.07,19.3
2026-02-17,EMP-047,Kevin Walsh,Lead Bartender,Bar,PM,16:00,01:00,5.9,78.72,184.67,263.39,39.51,0,223.88,37.96,56,1531.31,17.2
2026-02-17,EMP-048,Rachel Ellis,Lead Bartender,Bar,PM,16:00,01:00,6.2,128.73,244.86,373.59,56.04,0,317.55,51.41,75,2008.57,18.6
2026-02-17,EMP-049,Ian Doyle,Bartender,Bar,PM,16:00,01:00,7.2,37.82,167.21,205.03,30.75,0,174.28,24.37,38,1079.12,19.0
2026-02-17,EMP-050,Taylor Quinn,Bartender,Bar,PM,16:00,01:00,7.8,80.81,215.22,296.03,44.4,0,251.63,32.08,48,1345.59,22.0
2026-02-18,EMP-004,Jake Patterson,Bartender,Bar,AM,11:00,17:00,5.9,20.31,46.66,66.97,10.05,0,56.92,9.64,7,346.98,19.3
2026-02-18,EMP-008,Aisha Williams,Server,Bar,AM,11:00,17:00,6.2,24.27,101.51,125.78,0,0,125.78,20.37,18,616.59,20.4
2026-02-18,EMP-010,Katie Brown,Server,Bar,AM,11:00,17:00,5.7,18.53,102.63,121.16,0,0,121.16,21.24,14,637.67,19.0
2026-02-18,EMP-020,Logan Scott,Bartender,Bar,AM,11:00,17:00,6.3,37.02,68.79,105.81,15.87,0,89.94,14.21,9,444.57,23.8
2026-02-18,EMP-033,Devon Marshall,Barback,Bar,AM,11:00,17:00,6.1,33.79,70.05,103.84,0,77.93,181.77,29.98,15,610.85,17.0
2026-02-18,EMP-034,Jalen Cooper,Barback,Bar,AM,11:00,17:00,6.1,21.11,77.73,98.84,0,118.53,217.37,35.57,18,595.44,16.6
2026-02-18,EMP-039,Paige Ramirez,Server,Bar,AM,11:00,17:00,5.8,58.7,110.55,169.25,0,0,169.25,28.97,19,813.72,20.8
2026-02-18,EMP-041,Emma Sullivan,Server,Bar,AM,11:00,17:00,6.4,23.0,111.52,134.52,0,0,134.52,21.01,16,697.01,19.3
2026-02-18,EMP-002,Marcus Rivera,Bartender,Bar,PM,16:00,01:00,8.8,95.66,246.73,342.39,51.36,0,291.03,32.97,35,1599.97,21.4
2026-02-18,EMP-004,Jake Patterson,Bartender,Bar,PM,16:00,01:00,8.6,32.78,94.55,127.33,19.1,0,108.23,12.63,16,790.86,16.1
2026-02-18,EMP-006,Ryan Okafor,Barback,Bar,PM,16:00,01:00,6.6,70.85,142.54,213.39,0,172.69,386.08,58.28,38,1270.18,16.8
2026-02-18,EMP-009,Tony Garcia,Server,Bar,PM,16:00,01:00,7.0,54.05,205.06,259.11,0,0,259.11,37.27,36,1116.84,23.2
2026-02-18,EMP-010,Katie Brown,Server,Bar,PM,16:00,01:00,7.1,83.84,249.94,333.78,0,0,333.78,47.12,41,1620.3,20.6
2026-02-18,EMP-019,Hailey Nguyen,Bartender,Bar,PM,16:00,01:00,5.8,61.15,139.73,200.88,30.13,0,170.75,29.64,25,975.13,20.6
2026-02-18,EMP-021,Zoe Henderson,Bartender,Bar,PM,16:00,01:00,9.5,110.79,259.22,370.01,55.5,0,314.51,33.22,46,1822.73,20.3
2026-02-18,EMP-027,Lexi Harper,Bartender,Bar,PM,16:00,01:00,7.2,54.03,198.51,252.54,37.88,0,214.66,29.69,37,1387.58,18.2
2026-02-18,EMP-028,Caleb Stewart,Bartender,Bar,PM,16:00,01:00,9.0,71.21,196.52,267.73,40.16,0,227.57,25.19,40,1471.07,18.2
2026-02-18,EMP-029,Jordan Blake,Lead Bartender,Bar,PM,16:00,01:00,5.8,62.51,246.14,308.65,46.3,0,262.35,45.02,38,1905.22,16.2
2026-02-18,EMP-031,Matt Donovan,Lead Bartender,Bar,PM,16:00,01:00,6.2,97.52,197.41,294.93,44.24,0,250.69,40.71,37,1404.44,21.0
2026-02-18,EMP-035,Isaac Bell,Barback,Bar,PM,16:00,01:00,5.9,37.75,73.57,111.32,0,116.72,228.04,38.45,14,666.59,16.7
2026-02-18,EMP-047,Kevin Walsh,Lead Bartender,Bar,PM,16:00,01:00,5.6,126.2,248.3,374.5,56.17,0,318.33,56.51,58,1642.54,22.8
2026-02-18,EMP-001,Sofia Martinez,Bartender,Bar,Late,20:00,02:00,5.8,95.56,232.79,328.35,49.25,0,279.1,48.43,46,1601.7,20.5
2026-02-18,EMP-002,Marcus Rivera,Bartender,Bar,Late,20:00,02:00,6.4,98.44,184.52,282.96,42.44,0,240.52,37.39,38,1328.45,21.3
2026-02-18,EMP-006,Ryan Okafor,Barback,Bar,Late,20:00,02:00,8.6,54.02,119.4,173.42,0,70.54,243.96,28.26,26,1044.72,16.6
2026-02-18,EMP-008,Aisha Williams,Server,Bar,Late,20:00,02:00,6.3,83.27,195.48,278.75,0,0,278.75,44.43,37,1321.07,21.1
2026-02-18,EMP-013,Darius Washington,Doorman,Bar,Late,20:00,02:00,5.7,35.86,191.04,226.9,0,0,226.9,39.52,26,1163.61,19.5
2026-02-18,EMP-015,Becca Thompson,Bartender,Bar,Late,20:00,02:00,8.6,66.45,169.68,236.13,35.42,0,200.71,23.33,37,1276.39,18.5
2026-02-18,EMP-016,Drew Collins,Bartender,Bar,Late,20:00,02:00,8.2,35.75,159.65,195.4,29.31,0,166.09,20.22,20,972.14,20.1
2026-02-18,EMP-018,Cole Jenkins,Bartender,Bar,Late,20:00,02:00,9.1,63.57,230.17,293.74,44.06,0,249.68,27.34,37,1570.79,18.7
2026-02-18,EMP-021,Zoe Henderson,Bartender,Bar,Late,20:00,02:00,9.4,79.55,170.97,250.52,37.58,0,212.94,22.77,35,1298.05,19.3
2026-02-18,EMP-024,Trey Adams,Bartender,Bar,Late,20:00,02:00,5.5,19.45,66.91,86.36,12.95,0,73.41,13.31,15,485.18,17.8
2026-02-18,EMP-027,Lexi Harper,Bartender,Bar,Late,20:00,02:00,6.3,43.04,112.08,155.12,23.27,0,131.85,20.86,24,649.05,23.9
2026-02-18,EMP-028,Caleb Stewart,Bartender,Bar,Late,20:00,02:00,6.7,39.28,160.22,199.5,29.92,0,169.58,25.45,36,963.76,20.7
2026-02-18,EMP-029,Jordan Blake,Lead Bartender,Bar,Late,20:00,02:00,6.2,100.59,256.07,356.66,53.5,0,303.16,48.92,42,1636.06,21.8
2026-02-18,EMP-030,Samantha Reed,Lead Bartender,Bar,Late,20:00,02:00,8.9,55.82,204.38,260.2,39.03,0,221.17,24.93,46,1606.2,16.2
2026-02-18,EMP-032,Olivia Price,Lead Bartender,Bar,Late,20:00,02:00,6.7,66.36,238.28,304.64,45.7,0,258.94,38.53,27,1353.97,22.5
2026-02-18,EMP-037,Lucas Ward,Barback,Bar,Late,20:00,02:00,9.2,29.19,77.21,106.4,0,124.85,231.25,25.15,16,664.98,16.0
